,active_screen_name,user_id,followers_count,tweetid,userid,user_display_name,suspended_screen_name,user_reported_location,user_profile_description,user_profile_url,follower_count,following_count,account_creation_date,account_language,tweet_language,tweet_text,tweet_time,tweet_client_name,active_user_id,in_reply_to_tweetid,quoted_tweet_tweetid,is_retweet,retweet_userid,retweet_tweetid,latitude,longitude,quote_count,reply_count,like_count,retweet_count,hashtags,urls,user_mentions,poll_choices
426,AlinejadMasih,947924373029171200,111504,1042031709942734850,vJ662QNpFtBgUqFWY2eDFTy3UlvVUsfuHrv1X3BXn0=,vJ662QNpFtBgUqFWY2eDFTy3UlvVUsfuHrv1X3BXn0=,vJ662QNpFtBgUqFWY2eDFTy3UlvVUsfuHrv1X3BXn0=,Tabriz,"به کسی که ریاضی میخونه ولی علاقمند به علوم انسانیه چی میگن؟ 😅
#براندازم",,86,64,2018-01-08,en,fa,@AlinejadMasih مسیح... :( https://t.co/s69Ue5gRyY,2018-09-18 12:44,TweetDeck,947924373029171200,1.0418639913903596e+18,,False,,,absent,absent,0.0,0.0,1.0,0.0,[],[],[947924373029171200],
427,AlinejadMasih,947924373029171200,111504,1116006161633951746,8ozsGWaNdf+3IgcLWjr3MRNmFjETRQkvcOD3Y7jw=,8ozsGWaNdf+3IgcLWjr3MRNmFjETRQkvcOD3Y7jw=,8ozsGWaNdf+3IgcLWjr3MRNmFjETRQkvcOD3Y7jw=,دزفول,"که به جهان بیاموزید که عشق ""شور و  نشاط"" است و از جهان بیاموزید که عشق ""فروتنی"" است.",,180,355,2017-12-12,en,fa,"@AlinejadMasih خانم مزدور چزا هیچ حرفی نمیزنی درباره سبز بودن لباست ؟؟؟؟؟؟؟
وقتی که میدونستی سپاه تروریست معرفی شده",2019-04-10 15:52,Twitter Web Client,947924373029171200,1.1156894464254198e+18,,False,,,absent,absent,0.0,0.0,1.0,0.0,[],[],[947924373029171200],
428,AlinejadMasih,947924373029171200,111504,1110581583428415489,ndhenjKOOVnnAmsGq+E8jQXvmhSr09vLryAMZYx3Jw=,ndhenjKOOVnnAmsGq+E8jQXvmhSr09vLryAMZYx3Jw=,ndhenjKOOVnnAmsGq+E8jQXvmhSr09vLryAMZYx3Jw=,,,,198,265,2017-12-24,fa,und,@AlinejadMasih https://t.co/nFksysKcJ4 https://t.co/XxajrAaIhz,2019-03-26 16:37,Twitter Web Client,947924373029171200,1.110500120204927e+18,1.1105800156352799e+18,False,,,absent,absent,0.0,1.0,0.0,0.0,[],['https://twitter.com/ndhenjKOOVnnAmsGq+E8jQXvmhSr09vLryAMZYx3Jw=/status/1110580015635279873'],[947924373029171200],
429,AlinejadMasih,947924373029171200,111504,1012373087369691136,d2TzkfDmNDrGkRlQtTfYV1Qm4TPimy4vJY2xYFN21U=,d2TzkfDmNDrGkRlQtTfYV1Qm4TPimy4vJY2xYFN21U=,d2TzkfDmNDrGkRlQtTfYV1Qm4TPimy4vJY2xYFN21U=,Islamic   Republic of Iran,#ایران_را_پس_میگیریم,,113,231,2017-12-23,en,fa,@AlinejadMasih باور کن همون ازرت اخا به مریم رجوی گفته روسری سر کن😂😂,2018-06-28 16:32,Twitter Web App,947924373029171200,1.0122793966259978e+18,,False,,,absent,absent,0.0,1.0,1.0,0.0,[],[],[947924373029171200],
430,AlinejadMasih,947924373029171200,111504,1071849724116758528,mhLeLByw9oZmAt5joztV3ZzJKd0w3azr6RVXuLAsq2s=,mhLeLByw9oZmAt5joztV3ZzJKd0w3azr6RVXuLAsq2s=,mhLeLByw9oZmAt5joztV3ZzJKd0w3azr6RVXuLAsq2s=,,/طرفدار آزادی / طرفدار ترامپ❤ / ضد دین،ج.ا،ماله کش,,1137,2237,2018-08-13,en,fa,"@AlinejadMasih #جمهوری_اسلامی_اصلاح‌ناپذیر_است
@farrokh1946  @Jedaaal  @namvarha @rDaalViWx5K4ZSw  به نظر میرسه اینها نونشون در رای دادن و تبلیغ به رای برای ج.ا است.
مسیح جان شما کار خودتون رو انجام بدین.
#زنده_باد_آزادی",2018-12-09 19:31,Twitter Web Client,947924373029171200,1.0718239602942116e+18,,False,,,absent,absent,0.0,0.0,1.0,0.0,"['جمهوری_اسلامی_اصلاح\u200cناپذیر_است', 'زنده_باد_آزادی']",[],"[947924373029171200, 59013553, 1588420616, 800738467453931520, 1052196772418850816]",
431,AlinejadMasih,947924373029171200,111504,1001425041815306240,vGMNR1byFItylM4XGz6imnsM8WUdrK09duOKCFWw=,vGMNR1byFItylM4XGz6imnsM8WUdrK09duOKCFWw=,vGMNR1byFItylM4XGz6imnsM8WUdrK09duOKCFWw=,"Iran,   South Khorasan",دوست دارم بمیرم و سیاه پوشت کنم تا اینکه زنده باشم و فراموشت کنم,,215,125,2017-12-17,en,fa,"@AlinejadMasih مسیح جان درود
گلزار سلبریتی ترسو و عرزشی حکومتی است بخاطر ترس از ممنوع التصویری برای رژیم موضع نمیگیره چه برسه از صدای اذان در نیمه شب انتقاد کنه!
گلزار برو از مهناز یاد بگیر که دعوت روحانی به افطاری رو رد کرده!",2018-05-29 11:28,Twitter Web Client,947924373029171200,1.0010621524913684e+18,,False,,,absent,absent,0.0,0.0,1.0,0.0,[],[],[947924373029171200],
432,AlinejadMasih,947924373029171200,111504,1102609608261189638,+g5M6I5QTNOXMMh2YbiPI7wcGdrjElU9MDxrX+KXOOg=,+g5M6I5QTNOXMMh2YbiPI7wcGdrjElU9MDxrX+KXOOg=,+g5M6I5QTNOXMMh2YbiPI7wcGdrjElU9MDxrX+KXOOg=,,,,433,77,2017-08-17,en,fa,"@AlinejadMasih تنها فایده این کمپین #دوربين_ما_اسلحه_ما که تو راه انداختی اینه که مردم ایران رو عصبی و وحشی کرده، پاچه همدیگه رو میگیرن. طرف قاتل باباش رو میبخشه ولی اگر یک نفر بهش امر به معروف بکنه میزنه میکشه!
جامعه رو از لحاظ اخلاقی به لجن کشیدی!",2019-03-04 16:39,Twitter Web Client,947924373029171200,1.1025845916118057e+18,,False,,,absent,absent,0.0,1.0,0.0,0.0,['دوربين_ما_اسلحه_ما'],[],[947924373029171200],
433,AlinejadMasih,947924373029171200,111504,1119577623544381440,ENhwNLR15wmGvMinscmz33cAccZdfgVdVlao91qf8s=,ENhwNLR15wmGvMinscmz33cAccZdfgVdVlao91qf8s=,ENhwNLR15wmGvMinscmz33cAccZdfgVdVlao91qf8s=,,"من همان مست خراب و تو همان زاهد شهر
 ما دوتا تا به ابد دشمن هم می مانیم",,20,82,2017-12-07,en,fa,"@AlinejadMasih سلام
یه کلیپی منتشر شده میگه چند نفر از مجریان بی بی سی موضع ضد آمریکایی و بدتر از اون طرفداری از حزب الله لبنان و سپاه تروریست میکنند
 چرا این حرفا پیش میاد 
آخه چرا اینجوریه
چرا روز بروز پشت پرده مزخرفتری از اینها دیده میشه",2019-04-20 12:24,Twitter Web Client,947924373029171200,1.1193339072106783e+18,,False,,,absent,absent,0.0,0.0,1.0,0.0,[],[],[947924373029171200],
434,AlinejadMasih,947924373029171200,111504,998179432366944256,QEXa7uNjy0XzvdxunFbo80Nr39Sd+NE+yPBp9iJLk=,QEXa7uNjy0XzvdxunFbo80Nr39Sd+NE+yPBp9iJLk=,QEXa7uNjy0XzvdxunFbo80Nr39Sd+NE+yPBp9iJLk=,,"رضا شاه روحت شاد
کشور که شاه نداره
حساب کتاب نداره",,129,158,2018-05-08,fa,fa,@AlinejadMasih غیرتش از صد تا مرد هم بیشتره,2018-05-20 12:31,Twitter Web Client,947924373029171200,9.981788192521462e+17,,False,,,absent,absent,0.0,0.0,3.0,0.0,[],[],[947924373029171200],
435,AlinejadMasih,947924373029171200,111504,1093595420155088896,1silOAUFFx5Jf4pRdlCUXEpQ4ku0aqKz6z6XXx8hUIc=,1silOAUFFx5Jf4pRdlCUXEpQ4ku0aqKz6z6XXx8hUIc=,1silOAUFFx5Jf4pRdlCUXEpQ4ku0aqKz6z6XXx8hUIc=,Canada,"music,dance,swimming,book",,83,39,2019-02-07,en,fa,"@AlinejadMasih سلام مسیح جان من معلول هستم ولی میگم نه به حجاب اجباری دوست دارم گلم.
بچه ها منم فالو کنید.",2019-02-07 19:40,Twitter for Android,947924373029171200,1.0931131131996815e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],[947924373029171200],
436,AlinejadMasih,947924373029171200,111504,1044533256161513472,El+wWpR4UwwwyojgCeFqm8IMsVEI3LG98qzZ9omrwE0=,El+wWpR4UwwwyojgCeFqm8IMsVEI3LG98qzZ9omrwE0=,El+wWpR4UwwwyojgCeFqm8IMsVEI3LG98qzZ9omrwE0=,,"💜
واسه بعضیا خیلی زودیم و واسه بعضیام خیلی دیر ..",,25,95,2018-01-03,en,fa,@AlinejadMasih انقد دم از مستقل بودنت حرف میزنی ، ولی نشستی تو صدای آمریکا بخاطر پولی که از همین رژیم آخوندی میگیری واسشون تبلیغ میکنی..,2018-09-25 10:25,Twitter for Android,947924373029171200,9.769285663352054e+17,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],[947924373029171200],
437,AlinejadMasih,947924373029171200,111504,1075481196665102336,nGBJBovmuVrzK7OSZxX1y7vmXvok6fwd8nlRGk0+8w=,nGBJBovmuVrzK7OSZxX1y7vmXvok6fwd8nlRGk0+8w=,nGBJBovmuVrzK7OSZxX1y7vmXvok6fwd8nlRGk0+8w=,,مخالف استبداد و عاشق وطن,,11,54,2018-08-02,fa,fa,@AlinejadMasih معصومه قمی حالا دیگه داری به سلطنت طلب ها تیکه میندازی،مثلا بعد از استمرار طلب کلمه استبداد طلب رو میاری که هواداران پهلوی را تخریب کنی،اینجوری میخوای به اتحاد برسی؟,2018-12-19 20:01,Twitter Web Client,947924373029171200,1.0714677116188017e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],[947924373029171200],
438,AlinejadMasih,947924373029171200,111504,1067505193581854720,T+RJqyBekKZtuvtt8lK+qc2yZuFkFUmWnPC7bNSk=,T+RJqyBekKZtuvtt8lK+qc2yZuFkFUmWnPC7bNSk=,T+RJqyBekKZtuvtt8lK+qc2yZuFkFUmWnPC7bNSk=,افغانستان ،هرات,دختر افغانی ساکن هرات،عاشق کل,,125,112,2017-11-15,en,fa,@AlinejadMasih تو واثقعا چی فکر کردی که به پیامبر توهین میکنی همه یک صدا در مقابلت می ایستیم صبر کن وببین,2018-11-27 19:47,Twitter Web Client,947924373029171200,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],[947924373029171200],
439,AlinejadMasih,947924373029171200,111504,1080438148931379201,G+GEl8pPfkgdKNX3KfxFyRTaDH9cfmOuxUW2wxMEwvQ=,G+GEl8pPfkgdKNX3KfxFyRTaDH9cfmOuxUW2wxMEwvQ=,G+GEl8pPfkgdKNX3KfxFyRTaDH9cfmOuxUW2wxMEwvQ=,مهرشهر,‏سبز و بنفش نداره آخوند همش بیکاره,,112,215,2017-11-28,en,fa,@AlinejadMasih نخواه که ایران بعد براندازی برگرده به این دوران ظلم و تحقیر توسط آخوندا... نخواه...,2019-01-02 12:18,TweetDeck,947924373029171200,1.0804313526448865e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],[947924373029171200],
440,AlinejadMasih,947924373029171200,111504,1018206314164621312,74qgCoDzxIvxZh3wzwD1SeYyftwQ3bqnrtvFHXrpNKw=,74qgCoDzxIvxZh3wzwD1SeYyftwQ3bqnrtvFHXrpNKw=,74qgCoDzxIvxZh3wzwD1SeYyftwQ3bqnrtvFHXrpNKw=,"Izmir, Turkey","It’s no use going back to yesterday, beuse I was a different person then",,103,388,2017-12-24,en,fa,@AlinejadMasih چرا با نشر خبرهایی راه رو برای عرض اندام عرزشیا باز میکنید,2018-07-14 18:51,Twitter for Android,947924373029171200,1.0178101208840643e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],[947924373029171200],
441,AlinejadMasih,947924373029171200,111504,1071838220193677313,Q7v1YWdwXgkxO2B5S3ystDz1NOQBgW19P+wwr6NucQw=,Q7v1YWdwXgkxO2B5S3ystDz1NOQBgW19P+wwr6NucQw=,Q7v1YWdwXgkxO2B5S3ystDz1NOQBgW19P+wwr6NucQw=,,طرفدارن رژیم منو ریپورت کردن لطفا منو فالو کنید,,315,545,2018-10-20,en,fa,"@AlinejadMasih مسیح جون چرا به آقازاده های داخل ایران امثال احمد خمینی که هر روز با عکس های لاکچری خون به دل مردم میکنن چیزی نمیگی اینارو از ایران بندازین بیرون
عکس یه آخوند با دختر برای حرااااام هست و برای خودشان حلااااال
عکس و همه امکانات در اختیارشون اونوقت ما فقط میتونیم لایکشون کنیم https://t.co/TKknouguql",2018-12-09 18:45,Twitter Web Client,947924373029171200,1.0718262097497702e+18,,False,,,absent,absent,0.0,1.0,3.0,0.0,[],[],[947924373029171200],
442,AlinejadMasih,947924373029171200,111504,1097552183439081472,snQWkWfYt2ait5yzyIJsLLi3MMM8EhCYqMkrsR1BLuo=,snQWkWfYt2ait5yzyIJsLLi3MMM8EhCYqMkrsR1BLuo=,snQWkWfYt2ait5yzyIJsLLi3MMM8EhCYqMkrsR1BLuo=,,دنیا چقدر کوچیک می شد اگه تو نبودی... همیشه بمون با من دنیای من😍,,80,84,2018-01-08,en,fa,"@AlinejadMasih ما کتاب های زیادی روی بدنمون هست...
ما کتاب های زیادی رو خوندیم و دیدیم...
ما کتاب هامون رو فریاد زدیم
کسی نشنید...",2019-02-18 17:43,Twitter Web Client,947924373029171200,1.0975425889015357e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],[947924373029171200],
443,AlinejadMasih,947924373029171200,111504,1077612727927861249,1029062545334620161,mohammadhakimi,mohamma25613471,,"مردی از کشور ثروتمند ایران 
دانشجو یکی از دانشگاه های کشور",,0,5,2018-08-13,fa,fa,"@AlinejadMasih معلومه با خودت چند چندی ........
ما طرفدارای شاهزاده رو می کوبی ......",2018-12-25 17:11,Twitter Web Client,947924373029171200,1.0714677116188017e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],[947924373029171200],
444,AlinejadMasih,947924373029171200,111504,1036650316345700353,D+6LhnJXueZjkb+fTaTkqD1d0RO35SyHoCgISOboB0k=,D+6LhnJXueZjkb+fTaTkqD1d0RO35SyHoCgISOboB0k=,D+6LhnJXueZjkb+fTaTkqD1d0RO35SyHoCgISOboB0k=,"Ilam, IRI",صدایٍ گام های تو ضربانٍ زندگیٍ   من است بامن راه بیا… تشنه ی زنده بودنم…,,76,178,2018-01-29,en,fa,@AlinejadMasih خاک بر سرت مسیح که هنوز شعورت نمیرسه که این جوجه ارزشی های چاقو کش و وحشی را با حامیای شاهنشاه یکی نکنی خیر سرت ادم رسانه ای هستی,2018-09-03 16:21,Twitter Web Client,947924373029171200,1.0261402498550784e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],[947924373029171200],
445,AlinejadMasih,947924373029171200,111504,998511177314525184,b8aM1kdBQgs47ACgCyFLxcWRhzfq8H54iOVpThoJEg=,b8aM1kdBQgs47ACgCyFLxcWRhzfq8H54iOVpThoJEg=,b8aM1kdBQgs47ACgCyFLxcWRhzfq8H54iOVpThoJEg=,,restart,,2002,4392,2017-12-23,fa,und,@AlinejadMasih https://t.co/jbGRuaxxNE,2018-05-21 10:29,Twitter Web Client,947924373029171200,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],[947924373029171200],
446,AlinejadMasih,947924373029171200,111504,1014530925714116609,zuQwIDQeLqzFhJ4Bq52Q9avrhIr8kcfObLu2o880=,zuQwIDQeLqzFhJ4Bq52Q9avrhIr8kcfObLu2o880=,zuQwIDQeLqzFhJ4Bq52Q9avrhIr8kcfObLu2o880=,Hamedan,دست رو موهاش که مي کشم ميره عکس بعدي,,152,120,2017-11-14,en,fa,@AlinejadMasih تف به شرف اینا. چی تو کله ی اینا کردن که این خزعبلات رو میگن https://t.co/HrOycwYX2C,2018-07-04 15:26,Twitter Web Client,947924373029171200,1.0144350318660526e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],[947924373029171200],
447,AlinejadMasih,947924373029171200,111504,1017439241414926336,QEXa7uNjy0XzvdxunFbo80Nr39Sd+NE+yPBp9iJLk=,QEXa7uNjy0XzvdxunFbo80Nr39Sd+NE+yPBp9iJLk=,QEXa7uNjy0XzvdxunFbo80Nr39Sd+NE+yPBp9iJLk=,,"رضا شاه روحت شاد
کشور که شاه نداره
حساب کتاب نداره",,129,158,2018-05-08,fa,fa,"@AlinejadMasih تراوشات ذهنی یک متحجر عقب افتادهء مزدور رژیم در مورد و نشر آن توسط کانال شایعه پراکن #فیک_نیوز
مثل اینکه حرکت مسیح جان داره به هدف نهایی نزدیک میشه که مزدوران به دست و پازدن افتادن
#آمد_نیوز https://t.co/fgHq2JrEDX",2018-07-12 16:03,Twitter Web Client,947924373029171200,1.0169953708518195e+18,,False,,,absent,absent,0.0,0.0,1.0,0.0,"['فیک_نیوز', 'آمد_نیوز']",[],[947924373029171200],
448,AlinejadMasih,947924373029171200,111504,1072873821496008704,FYckou0Dlnn9zoUujTjGI40Iec6JVcs+Prv4e0LD2k=,FYckou0Dlnn9zoUujTjGI40Iec6JVcs+Prv4e0LD2k=,FYckou0Dlnn9zoUujTjGI40Iec6JVcs+Prv4e0LD2k=,IRAN,گاهی کسانی که هزاران فرسنگ از شما فاصله دارند می توانند احساس بهتری نسبت به کسانی که دقیقا کنارتان هستند در شما ایجاد کنند !,,187,197,2017-11-21,en,fa,@AlinejadMasih @t_alidoosti گفتید تجاوز در دادگاهی در اروپا دختری مورد تجاوز واقع شد شما سکوت کردی چرا ؟مگر او انسان نبود دادگاه همان کشور تازه محکومش کرد به علت پوشش نامناسب,2018-12-12 15:20,Twitter Web Client,947924373029171200,1.0728696901862031e+18,,False,,,absent,absent,0.0,0.0,2.0,0.0,[],[],"[947924373029171200, 4624773153]",
449,AlinejadMasih,947924373029171200,111504,1067492090756587520,wh5WFWKM6RpTz0CcVDhiKzs5b0tYOMEyzQUe1UxMcg=,wh5WFWKM6RpTz0CcVDhiKzs5b0tYOMEyzQUe1UxMcg=,wh5WFWKM6RpTz0CcVDhiKzs5b0tYOMEyzQUe1UxMcg=,اهواز,And finally life becomes sweet..!,,139,83,2017-11-15,en,fa,@AlinejadMasih واقعا تو پول از کجا میاری این راسته که بهایی ها همیشه از اسرائیل پول برات میگیرند,2018-11-27 18:55,Twitter Web Client,947924373029171200,,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],[947924373029171200],
450,AlinejadMasih,947924373029171200,111504,1092697947366662145,rbfwa8GKq0FP4L5OTgUGnlwou63L2oz9OY5OuKAILs=,rbfwa8GKq0FP4L5OTgUGnlwou63L2oz9OY5OuKAILs=,rbfwa8GKq0FP4L5OTgUGnlwou63L2oz9OY5OuKAILs=,"Washington, USA","Reporters Without Borders
Music,Flight, Aviation,Psychology book",https://t.co/zbxrk07sKN,223,67,2012-12-27,en,fa,"@AlinejadMasih جنگ جنگ تا پیروزی صدام بزن جای دیروزی
@rbfwa8GKq0FP4L5OTgUGnlwou63L2oz9OY5OuKAILs= follow me",2019-02-05 08:14,Twitter for Android,947924373029171200,1.0926112236093276e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],"[947924373029171200, 1040151312]",
451,AlinejadMasih,947924373029171200,111504,994473669048061953,B3y8kodm5Lpfisf7vwMDhMPa+E+qlkwQR+RVC16CJA=,B3y8kodm5Lpfisf7vwMDhMPa+E+qlkwQR+RVC16CJA=,B3y8kodm5Lpfisf7vwMDhMPa+E+qlkwQR+RVC16CJA=,iran,خام بُدم ، پخته شدم ، سوختم,,87,368,2017-12-19,en,fa,"@AlinejadMasih وقتی حرف از #حجاب_اجباری میزنیم دم از قانون میزنند.
این چه قانونی است که به خاطر بد حجابی دارو به مردم نمیدند.
#قانون_جنگل
#مسیح_علینژاد",2018-05-10 07:06,Twitter Web Client,947924373029171200,9.944156153802465e+17,,False,,,absent,absent,0.0,2.0,9.0,0.0,"['حجاب_اجباری', 'قانون_جنگل', 'مسیح_علینژاد']",[],[947924373029171200],
452,AlinejadMasih,947924373029171200,111504,1009457228854779906,aGBiByZPS2VCUtCmb40SUkDbXgPOEaaabN4VKWS7SoU=,aGBiByZPS2VCUtCmb40SUkDbXgPOEaaabN4VKWS7SoU=,aGBiByZPS2VCUtCmb40SUkDbXgPOEaaabN4VKWS7SoU=,Hamedan    Hamedan,کوچیکتر که بودم فکر میکردم تنهایی یعنی وقتایی که هیشکی خونه نیست !,,229,187,2017-12-16,en,fa,"@AlinejadMasih مسیح !
حتما این کلیپ رسوایی رژیم کثیف رو ببین!!!
#جادوگر_رژیم https://t.co/T3kV6rzztf",2018-06-20 15:25,Twitter Web Client,947924373029171200,1.009452296923689e+18,,False,,,absent,absent,0.0,0.0,2.0,0.0,['جادوگر_رژیم'],[],[947924373029171200],
453,AlinejadMasih,947924373029171200,111504,1089889483795775489,zpeGzossV+mtHsRZ3wAVivJPmEK2M8F2ZLI2TiMIZSA=,zpeGzossV+mtHsRZ3wAVivJPmEK2M8F2ZLI2TiMIZSA=,zpeGzossV+mtHsRZ3wAVivJPmEK2M8F2ZLI2TiMIZSA=,همین گوشه موشه ها,شیرین سخن دوره قاجار✌️,,59,143,2018-01-08,fa,und,@AlinejadMasih 👍👍 #WhiteWednesdays.,2019-01-28 14:14,Twitter Web Client,947924373029171200,1.0890314737248256e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,['WhiteWednesdays'],[],[947924373029171200],
454,AlinejadMasih,947924373029171200,111504,983347885227069440,UNwtMEeyRIK+kmsS3XW8dZ9NrAQJetC1JaPAJ4ZmneQ=,UNwtMEeyRIK+kmsS3XW8dZ9NrAQJetC1JaPAJ4ZmneQ=,UNwtMEeyRIK+kmsS3XW8dZ9NrAQJetC1JaPAJ4ZmneQ=,,همۀ وقت} یادمون باشه نگفته ها رو میتونیم بگیم، اما گفته ها رو نمیتونیم پس بگیریم …,,73,240,2017-12-20,en,fa,"@AlinejadMasih تازه شروع بدبختیه
سپاه که وارد فیلم سازی شده ، شستشو های مغزی هم شروع شده
فیلم پایتخت کشتار مردم سوریه رو یه عشق به مغز مردم کرد",2018-04-09 14:16,Twitter Web Client,947924373029171200,9.83040944093229e+17,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],[947924373029171200],
455,AlinejadMasih,947924373029171200,111504,1093933320730161153,sLzrpOwjYFrJQyBe2Q1bHN6dF4IRZdQEyywqFDzdBs=,sLzrpOwjYFrJQyBe2Q1bHN6dF4IRZdQEyywqFDzdBs=,sLzrpOwjYFrJQyBe2Q1bHN6dF4IRZdQEyywqFDzdBs=,,,,40,113,2019-01-12,fa,fa,"@AlinejadMasih #مسعود_بهنود خبرنگاری که پدر بزرگ #آیت_الله_بیی_بی_سی محسوب میشه اینجوری از خمینی تعریف میکنه.
#آیت_الله_بی_بی_سی
#مسعود_بهنود_در_بغل_جمهوری_اسلامی https://t.co/u8j2ZdteBe",2019-02-08 18:03,Twitter Web Client,947924373029171200,,,False,,,absent,absent,1.0,0.0,10.0,3.0,"['مسعود_بهنود', 'آیت_الله_بیی_بی_سی', 'آیت_الله_بی_بی_سی', 'مسعود_بهنود_در_بغل_جمهوری_اسلامی']",[],[947924373029171200],
456,AlinejadMasih,947924373029171200,111504,1083011421196058624,eIoeSf1gyvDyqN7s6Qt+4RMcNbm92jO5Ftzm4yjZwrk=,eIoeSf1gyvDyqN7s6Qt+4RMcNbm92jO5Ftzm4yjZwrk=,eIoeSf1gyvDyqN7s6Qt+4RMcNbm92jO5Ftzm4yjZwrk=,Semnan,شیرین تر از مگه میشه!😀,,188,261,2017-10-30,en,fa,"@AlinejadMasih فکر کنم این حرکت مطهری بعد از زیر سئوال بردن رفراندوم توسط شما بوده
https://t.co/gBHttG9Xuz",2019-01-09 14:43,Twitter Web Client,947924373029171200,1.0823759700557332e+18,1.0829906081580196e+18,False,,,absent,absent,0.0,0.0,0.0,0.0,[],['https://twitter.com/ManotoNews/status/1082990608158019584'],[947924373029171200],
457,AlinejadMasih,947924373029171200,111504,1023269577948635141,lx7vn5tuHSzo7ZlezudOtj4TmEQgWXiC1WclHHZnDg=,lx7vn5tuHSzo7ZlezudOtj4TmEQgWXiC1WclHHZnDg=,lx7vn5tuHSzo7ZlezudOtj4TmEQgWXiC1WclHHZnDg=,ایرانیم,اصل اثبات شده؛ از #حكومت_رفوزه نمى شه و نمى توان انتظار فراهم كردن رفاه مادى و اجتماعى داشت! ...,,209,29,2018-01-13,en,fa,@AlinejadMasih واقعا خجالت آوره ....کلا بیکارن اینا کاری جز فضولی توی زندگی شخصی مردم ندارن حالا همه چیز درست شده مملکت گلستان شده فقط مونده حجاب چهارتا آدمی که از وضع جامعه به ستوه اومدنو اومدن کنار دریا خستگی درکنن اونم نمیزارن اینا,2018-07-28 18:10,Twitter Web Client,947924373029171200,1.021996600514818e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],[947924373029171200],
458,AlinejadMasih,947924373029171200,111504,1012381351318827008,PrxgkgT9xg72AFIVYRx3EVpq9oBfdIRd7fQzyMLraa0=,PrxgkgT9xg72AFIVYRx3EVpq9oBfdIRd7fQzyMLraa0=,PrxgkgT9xg72AFIVYRx3EVpq9oBfdIRd7fQzyMLraa0=,Khorramabad,مرا حبس کن در آغوشت ؛ من برای حصار بازوان تو مجرم ترین زندانی ام !,,77,128,2017-12-23,en,fa,@AlinejadMasih من بعنوان یک‌مرد از چهارشنبه های سفید حمایت میکنم ولی همایش دو روز دیگه مجاهدین چی که انقدر شبکه های مختلف ادعای آزادی پوشش میدنش وقتیکه راس همه اینها مریم رجوی به حجاب اجباری اعتقاد داره,2018-06-28 17:04,Twitter Web App,947924373029171200,1.0122793966259978e+18,,False,,,absent,absent,0.0,3.0,6.0,0.0,[],[],[947924373029171200],
459,AlinejadMasih,947924373029171200,111504,1095779267974234114,zpeGzossV+mtHsRZ3wAVivJPmEK2M8F2ZLI2TiMIZSA=,zpeGzossV+mtHsRZ3wAVivJPmEK2M8F2ZLI2TiMIZSA=,zpeGzossV+mtHsRZ3wAVivJPmEK2M8F2ZLI2TiMIZSA=,همین گوشه موشه ها,شیرین سخن دوره قاجار✌️,,59,143,2018-01-08,fa,fa,@AlinejadMasih افرین مسیح نازنین باعث افتخار مایی و الگوی عااالی برای همه زنان سرزمینم,2019-02-13 20:18,Twitter for Android,947924373029171200,1.0957352240912712e+18,,False,,,absent,absent,0.0,0.0,0.0,0.0,[],[],[947924373029171200],
460,AlinejadMasih,947924373029171200,111504,1093133468727418880,9c3RFAb769PhocLt7BDpJvV2h9CB9A1LlZ9TyhzBULY=,9c3RFAb769PhocLt7BDpJvV2h9CB9A1LlZ9TyhzBULY=,9c3RFAb769PhocLt7BDpJvV2h9CB9A1LlZ9TyhzBULY=,,,,68,138,2018-06-21,fa,fa,@AlinejadMasih به حقیقت پیوستن یک پیش بینی.... https://t.co/zlnvObdM3T,2019-02-06 13:05,Twitter Web Client,947924373029171200,1.0931328835171656e+18,,False,,,absent,absent,0.0,0.0,1.0,0.0,[],[],[947924373029171200],
